0.4759601, -3.14753, -2.977226
0.5003538, -3.001415, -2.842159
0.5202731, -2.925743, -2.772661
0.5346988, -2.925743, -2.772661
0.5488427, -2.848328, -2.701853
0.5630634, -2.769171, -2.629734
0.5803831, -2.688271, -2.556306
0.6260802, -2.514471, -2.405791
0.638257, -2.514471, -2.405791
0.6516714, -2.421571, -2.328705
0.665862, -2.324671, -2.250399
0.6797109, -2.324671, -2.250399
0.6919333, -2.223771, -2.170873
0.7060204, -2.121061, -2.092189
0.7266507, -2.016541, -2.014346
0.7509114, -1.910212, -1.937344
0.7890794, -1.692125, -1.785863
0.8007171, -1.581353, -1.710546
0.8183298, -1.581353, -1.710546
0.836656, -1.469758, -1.635233
0.8473421, -1.357339, -1.559924
0.8647193, -1.244097, -1.484618
0.8835441, -1.130031, -1.409315
0.8941776, -1.130031, -1.409315
0.905268, -1.014174, -1.335111
0.927727, -0.8965257, -1.262006
0.9407842, -0.7770859, -1.190001
0.9510723, -0.7770859, -1.190001
0.9778239, -0.6558548, -1.119094
0.9909607, -0.5328324, -1.049286
